"Date","SimpleDate","TemperatureOut","Feels Like (°C)","Dew Point (°C)","WindSpeed(km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","RelativePressure(hPa)","Humidity(%)","Indoor Temperature (°C)","Indoor Humidity (%)","AvgWindDir10min","Outdoor Battery","AbsolutePressure(hPa)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-01-11T04:05:00-06:00,2025-01-11 04:05:00,23.6,24.3,21.7,0,0,9.4,91,0,0,0,0,0,1285.6,1285.6,1002.3,89,26.8,72,83,1,1002.3,28.7,21.3
2025-01-11T04:00:00-06:00,2025-01-11 04:00:00,24,24.7,21.7,0,0,9.4,91,0,0,0,0,0,1285.6,1285.6,1002.2,87,26.8,72,83,1,1002.2,28.7,21.3
2025-01-11T03:55:00-06:00,2025-01-11 03:55:00,24.2,24.9,21.7,0,3.6,9.4,91,0,0,0,0,0,1285.6,1285.6,1002.2,86,26.9,72,71,1,1002.2,28.8,21.4
2025-01-11T03:50:00-06:00,2025-01-11 03:50:00,24.3,25,21.8,0.4,5.4,9.4,71,0,0,0,0,0,1285.6,1285.6,1002.2,86,26.9,71,71,1,1002.2,28.8,21.2
2025-01-11T03:45:00-06:00,2025-01-11 03:45:00,24.3,25,21.8,0.4,3.6,9.4,87,0,0,0,0,0,1285.6,1285.6,1002.1,86,27,71,94,1,1002.1,28.9,21.3
2025-01-11T03:40:00-06:00,2025-01-11 03:40:00,24.3,25,21.8,5,5.4,9.4,72,0,0,0,0,0,1285.6,1285.6,1002.2,86,27,71,94,1,1002.2,28.9,21.3
2025-01-11T03:35:00-06:00,2025-01-11 03:35:00,24.3,25,21.8,0,1.8,9.4,94,0,0,0,0,0,1285.6,1285.6,1002.1,86,26.9,71,87,1,1002.1,28.8,21.2
2025-01-11T03:30:00-06:00,2025-01-11 03:30:00,24.3,25,21.8,3.6,5.4,9.4,64,0,0,0,0,0,1285.6,1285.6,1002,86,26.9,71,87,1,1002,28.8,21.2
2025-01-11T03:25:00-06:00,2025-01-11 03:25:00,24.4,25.1,21.9,0,1.8,9.4,86,0,0,0,0,0,1285.6,1285.6,1002,86,26.9,71,87,1,1002,28.8,21.2
2025-01-11T03:20:00-06:00,2025-01-11 03:20:00,24.5,25.3,22,0.7,1.8,9.4,86,0,0,0,0,0,1285.6,1285.6,1002.1,86,26.9,71,71,1,1002.1,28.8,21.2
2025-01-11T03:15:00-06:00,2025-01-11 03:15:00,24.5,25.3,22,2.9,3.6,9.4,55,0,0,0,0,0,1285.6,1285.6,1001.9,86,26.9,71,71,1,1001.9,28.8,21.2
2025-01-11T03:10:00-06:00,2025-01-11 03:10:00,24.5,25.3,22,1.8,3.6,9.4,72,0,0,0,0,0,1285.6,1285.6,1002.1,86,27.1,71,84,1,1002.1,29.1,21.4
2025-01-11T03:05:00-06:00,2025-01-11 03:05:00,24.4,25.2,22.1,1.1,3.6,9.4,81,0,0,0,0,0,1285.6,1285.6,1001.9,87,27,71,88,1,1001.9,28.9,21.3
2025-01-11T03:00:00-06:00,2025-01-11 03:00:00,24.5,25.3,22.2,1.1,3.6,9.4,350,0,0,0,0,0,1285.6,1285.6,1002.1,87,26.9,71,88,1,1002.1,28.8,21.2
2025-01-11T02:55:00-06:00,2025-01-11 02:55:00,24.5,25.3,22.2,0.4,1.8,9.4,98,0,0,0,0,0,1285.6,1285.6,1001.8,87,26.9,71,349,1,1001.8,28.8,21.2
2025-01-11T02:50:00-06:00,2025-01-11 02:50:00,24.5,25.3,22.2,1.1,5.4,9.4,81,0,0,0,0,0,1285.6,1285.6,1001.9,87,26.9,71,349,1,1001.9,28.8,21.2
2025-01-11T02:45:00-06:00,2025-01-11 02:45:00,24.5,25.3,22.2,0.4,1.8,9.4,63,0,0,0,0,0,1285.6,1285.6,1001.7,87,27,71,349,1,1001.7,28.9,21.3
2025-01-11T02:40:00-06:00,2025-01-11 02:40:00,24.5,25.3,22,0,0,9.4,357,0,0,0,0,0,1285.6,1285.6,1001.9,86,27,70,349,1,1001.9,28.8,21.1
2025-01-11T02:35:00-06:00,2025-01-11 02:35:00,24.6,25.4,22.1,0,0,9.4,349,0,0,0,0,0,1285.6,1285.6,1002.1,86,27,70,9,1,1002.1,28.8,21.1
2025-01-11T02:30:00-06:00,2025-01-11 02:30:00,24.7,25.5,22.2,0,3.6,9.4,325,0,0,0,0,0,1285.6,1285.6,1001.9,86,27,71,9,1,1001.9,28.9,21.3
2025-01-11T02:25:00-06:00,2025-01-11 02:25:00,24.7,25.5,22.2,0,5.4,9.4,13,0,0,0,0,0,1285.6,1285.6,1002.1,86,26.9,71,352,1,1002.1,28.8,21.2
2025-01-11T02:20:00-06:00,2025-01-11 02:20:00,24.7,25.5,22.2,0,3.6,9.4,34,0,0,0,0,0,1285.6,1285.6,1002,86,26.9,71,352,1,1002,28.8,21.2
2025-01-11T02:15:00-06:00,2025-01-11 02:15:00,24.9,25.7,22.4,0.7,1.8,9.4,2,0,0,0,0,0,1285.6,1285.6,1002.1,86,26.9,71,352,1,1002.1,28.8,21.2
2025-01-11T02:10:00-06:00,2025-01-11 02:10:00,25.1,25.9,22.4,0.4,1.8,9.4,340,0,0,0,0,0,1285.6,1285.6,1002.1,85,27,70,59,1,1002.1,28.8,21.1
2025-01-11T02:05:00-06:00,2025-01-11 02:05:00,25.2,26,22.3,0,1.8,9.4,59,0,0,0,0,0,1285.6,1285.6,1002.4,84,27,70,12,1,1002.4,28.8,21.1
2025-01-11T02:00:00-06:00,2025-01-11 02:00:00,25.3,26.1,22.4,0,3.6,9.4,93,0,0,0,0,0,1285.6,1285.6,1002.2,84,26.9,70,12,1,1002.2,28.7,20.9
2025-01-11T01:55:00-06:00,2025-01-11 01:55:00,25.3,26.1,22.2,0,1.8,9.4,95,0,0,0,0,0,1285.6,1285.6,1002.2,83,26.9,70,69,1,1002.2,28.7,20.9
2025-01-11T01:50:00-06:00,2025-01-11 01:50:00,25.3,26.1,22.2,2.9,3.6,9.4,35,0,0,0,0,0,1285.6,1285.6,1002.3,83,26.9,70,69,1,1002.3,28.7,20.9
2025-01-11T01:45:00-06:00,2025-01-11 01:45:00,25.3,26.1,22.2,0,0,9.4,70,0,0,0,0,0,1285.6,1285.6,1002.3,83,26.9,70,64,1,1002.3,28.7,20.9
2025-01-11T01:40:00-06:00,2025-01-11 01:40:00,25.4,26.2,22.3,1.4,3.6,9.4,60,0,0,0,0,0,1285.6,1285.6,1002.3,83,26.9,70,64,1,1002.3,28.7,20.9
2025-01-11T01:35:00-06:00,2025-01-11 01:35:00,25.5,26.2,22.2,1.4,7.2,9.4,56,0,0,0,0,0,1285.6,1285.6,1002.3,82,26.9,70,74,1,1002.3,28.7,20.9
2025-01-11T01:30:00-06:00,2025-01-11 01:30:00,25.5,26.2,22.2,2.9,5.4,9.4,102,0,0,0,0,0,1285.6,1285.6,1002.2,82,27,70,74,1,1002.2,28.8,21.1
2025-01-11T01:25:00-06:00,2025-01-11 01:25:00,25.6,26.3,22.1,5.8,7.2,9.4,49,0,0,0,0,0,1285.6,1285.6,1002.2,81,26.9,70,348,1,1002.2,28.7,20.9
2025-01-11T01:20:00-06:00,2025-01-11 01:20:00,25.6,26.3,22.1,1.1,5.4,9.4,42,0,0,0,0,0,1285.6,1285.6,1002.4,81,26.8,71,348,1,1002.4,28.6,21.1
2025-01-11T01:15:00-06:00,2025-01-11 01:15:00,25.6,26.3,22.1,2.2,7.2,9.4,72,0,0,0,0,0,1285.6,1285.6,1002.2,81,26.8,70,348,1,1002.2,28.5,20.8
2025-01-11T01:10:00-06:00,2025-01-11 01:10:00,25.5,26.2,22,2.2,3.6,9.4,95,0,0,0,0,0,1285.6,1285.6,1002.4,81,26.8,71,105,1,1002.4,28.6,21.1
2025-01-11T01:05:00-06:00,2025-01-11 01:05:00,25.4,26.1,21.9,1.8,5.4,9.4,57,0,0,0,0,0,1285.6,1285.6,1002.3,81,26.8,70,105,1,1002.3,28.5,20.8
2025-01-11T01:00:00-06:00,2025-01-11 01:00:00,25.3,26,21.8,0,3.6,9.4,353,0,0,0,0,0,1285.6,1285.6,1002.5,81,26.9,70,4,1,1002.5,28.7,20.9
2025-01-11T00:55:00-06:00,2025-01-11 00:55:00,25.1,25.8,21.8,0,0,9.4,54,0,0,0,0,0,1285.6,1285.6,1002.4,82,26.8,70,345,1,1002.4,28.5,20.8
2025-01-11T00:50:00-06:00,2025-01-11 00:50:00,25.1,25.8,21.8,0.4,3.6,9.4,70,0,0,0,0,0,1285.6,1285.6,1002.5,82,26.7,71,345,1,1002.5,28.4,21
2025-01-11T00:45:00-06:00,2025-01-11 00:45:00,25,25.7,21.7,1.8,5.4,9.4,47,0,0,0,0,0,1285.6,1285.6,1002.5,82,26.7,71,340,1,1002.5,28.4,21
2025-01-11T00:40:00-06:00,2025-01-11 00:40:00,24.8,25.5,21.7,2.9,3.6,9.4,345,0,0,0,0,0,1285.6,1285.6,1002.7,83,26.7,71,340,1,1002.7,28.4,21
2025-01-11T00:35:00-06:00,2025-01-11 00:35:00,24.8,25.5,21.7,1.4,3.6,9.4,342,0,0,0,0,0,1285.6,1285.6,1002.6,83,26.7,70,356,1,1002.6,28.3,20.8
2025-01-11T00:30:00-06:00,2025-01-11 00:30:00,24.7,25.4,21.6,1.8,3.6,9.4,335,0,0,0,0,0,1285.6,1285.6,1002.5,83,26.8,70,356,1,1002.5,28.5,20.8
2025-01-11T00:25:00-06:00,2025-01-11 00:25:00,24.8,25.5,21.7,2.9,3.6,9.4,336,0,0,0,0,0,1285.6,1285.6,1002.7,83,26.8,70,353,1,1002.7,28.5,20.8
2025-01-11T00:20:00-06:00,2025-01-11 00:20:00,24.9,25.6,21.6,2.5,3.6,9.4,317,0,0,0,0,0,1285.6,1285.6,1002.8,82,26.7,70,353,1,1002.8,28.3,20.8
2025-01-11T00:15:00-06:00,2025-01-11 00:15:00,25,25.7,21.5,2.9,3.6,9.4,3,0,0,0,0,0,1285.6,1285.6,1002.9,81,26.7,70,353,1,1002.9,28.3,20.8
2025-01-11T00:10:00-06:00,2025-01-11 00:10:00,24.8,25.5,21.5,2.2,3.6,9.4,346,0,0,0,0,0,1285.6,1285.6,1002.8,82,26.7,70,73,1,1002.8,28.3,20.8
2025-01-11T00:05:00-06:00,2025-01-11 00:05:00,24.7,25.4,21.4,2.2,5.4,9.4,61,0,0,0,0,0,1285.6,1285.6,1003,82,26.7,70,73,1,1003,28.3,20.8
2025-01-11T00:00:00-06:00,2025-01-11 00:00:00,24.7,25.4,21.4,1.1,3.6,1.8,1,0,0,0,0,0,1285.6,1285.6,1003,82,26.8,70,13,1,1003,28.5,20.8
2025-01-10T23:55:00-06:00,2025-01-10 23:55:00,24.6,25.3,21.3,0.4,3.6,20.2,35,0,0,0,0,0,1285.6,1285.6,1003,82,26.9,70,324,1,1003,28.7,20.9
2025-01-10T23:50:00-06:00,2025-01-10 23:50:00,24.4,25,21.1,0,3.6,20.2,345,0,0,0,0,0,1285.6,1285.6,1003,82,26.7,70,324,1,1003,28.3,20.8
2025-01-10T23:45:00-06:00,2025-01-10 23:45:00,24.3,25,21.2,0,1.8,20.2,324,0,0,0,0,0,1285.6,1285.6,1003,83,26.7,70,107,1,1003,28.3,20.8
2025-01-10T23:40:00-06:00,2025-01-10 23:40:00,24.3,24.9,21,0,5.4,20.2,49,0,0,0,0,0,1285.6,1285.6,1003.1,82,26.7,70,107,1,1003.1,28.3,20.8
2025-01-10T23:35:00-06:00,2025-01-10 23:35:00,24.4,25,20.9,1.1,3.6,20.2,282,0,0,0,0,0,1285.6,1285.6,1003,81,26.7,70,84,1,1003,28.3,20.8
2025-01-10T23:30:00-06:00,2025-01-10 23:30:00,24.3,24.9,20.8,0,0,20.2,115,0,0,0,0,0,1285.6,1285.6,1003.2,81,26.8,70,84,1,1003.2,28.5,20.8
2025-01-10T23:25:00-06:00,2025-01-10 23:25:00,24.1,24.7,20.8,0.7,3.6,20.2,85,0,0,0,0,0,1285.6,1285.6,1003.1,82,26.9,70,82,1,1003.1,28.7,20.9
2025-01-10T23:20:00-06:00,2025-01-10 23:20:00,24,24.6,20.7,0,0,20.2,82,0,0,0,0,0,1285.6,1285.6,1003.1,82,26.8,70,82,1,1003.1,28.5,20.8
2025-01-10T23:15:00-06:00,2025-01-10 23:15:00,24,24.6,20.9,0,0,20.2,82,0,0,0,0,0,1285.6,1285.6,1003.2,83,26.7,70,82,1,1003.2,28.3,20.8
2025-01-10T23:10:00-06:00,2025-01-10 23:10:00,23.6,24.2,20.7,0.7,1.8,20.2,82,0,0,0,0,0,1285.6,1285.6,1003,84,26.8,70,81,1,1003,28.5,20.8
2025-01-10T23:05:00-06:00,2025-01-10 23:05:00,23.2,23.9,21.1,0,0,20.2,82,0,0,0,0,0,1285.6,1285.6,1003.1,88,26.7,70,81,1,1003.1,28.3,20.8
2025-01-10T23:00:00-06:00,2025-01-10 23:00:00,23.3,24,21.2,0,0,20.2,81,0,0,0,0,0,1285.6,1285.6,1002.9,88,26.8,70,81,1,1002.9,28.5,20.8
2025-01-10T22:55:00-06:00,2025-01-10 22:55:00,23.6,24.2,20.9,0,0,20.2,81,0,0,0,0,0,1285.6,1285.6,1003.1,85,26.8,70,84,1,1003.1,28.5,20.8
2025-01-10T22:50:00-06:00,2025-01-10 22:50:00,23.7,24.3,20.8,0,0,20.2,84,0,0,0,0,0,1285.6,1285.6,1003.4,84,26.9,69,84,1,1003.4,28.6,20.7
2025-01-10T22:45:00-06:00,2025-01-10 22:45:00,23.7,24.3,21,0,0,20.2,84,0,0,0,0,0,1285.6,1285.6,1003.3,85,26.8,70,84,1,1003.3,28.5,20.8
2025-01-10T22:40:00-06:00,2025-01-10 22:40:00,23.6,24.2,20.7,0,1.8,20.2,84,0,0,0,0,0,1285.6,1285.6,1003.6,84,26.8,70,84,1,1003.6,28.5,20.8
2025-01-10T22:35:00-06:00,2025-01-10 22:35:00,23.7,24.3,20.8,0,1.8,20.2,84,0,0,0,0,0,1285.6,1285.6,1003.5,84,26.8,70,91,1,1003.5,28.5,20.8
2025-01-10T22:30:00-06:00,2025-01-10 22:30:00,23.6,24.2,20.7,0,1.8,20.2,85,0,0,0,0,0,1285.6,1285.6,1003.6,84,26.8,70,91,1,1003.6,28.5,20.8
2025-01-10T22:25:00-06:00,2025-01-10 22:25:00,23.4,24,20.7,0,0,20.2,89,0,0,0,0,0,1285.6,1285.6,1003.6,85,26.8,70,89,1,1003.6,28.5,20.8
2025-01-10T22:20:00-06:00,2025-01-10 22:20:00,23.3,23.9,20.6,0,0,20.2,89,0,0,0,0,0,1285.6,1285.6,1003.5,85,26.9,69,89,1,1003.5,28.6,20.7
2025-01-10T22:15:00-06:00,2025-01-10 22:15:00,23.5,24.1,20.8,0,0,20.2,89,0,0,0,0,0,1285.6,1285.6,1003.7,85,27,69,89,1,1003.7,28.8,20.8
2025-01-10T22:10:00-06:00,2025-01-10 22:10:00,23.7,24.3,20.6,0,0,20.2,89,0,0,0,0,0,1285.6,1285.6,1003.6,83,26.9,69,86,1,1003.6,28.6,20.7
2025-01-10T22:05:00-06:00,2025-01-10 22:05:00,23.7,24.3,20.6,0,0,20.2,87,0,0,0,0,0,1285.6,1285.6,1003.5,83,26.9,69,86,1,1003.5,28.6,20.7
2025-01-10T22:00:00-06:00,2025-01-10 22:00:00,23.8,24.4,20.9,1.8,1.8,20.2,84,0,0,0,0,0,1285.6,1285.6,1003.7,84,26.9,69,254,1,1003.7,28.6,20.7
2025-01-10T21:55:00-06:00,2025-01-10 21:55:00,23.6,24.2,20.7,0,1.8,20.2,254,0,0,0,0,0,1285.6,1285.6,1003.6,84,26.9,69,245,1,1003.6,28.6,20.7
2025-01-10T21:50:00-06:00,2025-01-10 21:50:00,23.7,24.3,20.8,1.1,3.6,20.2,253,0,0,0,0,0,1285.6,1285.6,1003.4,84,27,69,245,1,1003.4,28.8,20.8
2025-01-10T21:45:00-06:00,2025-01-10 21:45:00,24.1,24.7,20.8,1.1,1.8,20.2,245,0,0,0,0,0,1285.6,1285.6,1003.6,82,27.1,69,66,1,1003.6,28.9,20.9
2025-01-10T21:40:00-06:00,2025-01-10 21:40:00,24.3,24.9,20.6,1.1,1.8,20.2,288,0,0,0,0,0,1285.6,1285.6,1003.5,80,27,69,66,1,1003.5,28.8,20.8
2025-01-10T21:35:00-06:00,2025-01-10 21:35:00,23.8,24.4,20.5,2.2,5.4,20.2,277,0,0,0,0,0,1285.6,1285.6,1003.5,82,27,69,262,1,1003.5,28.8,20.8
2025-01-10T21:30:00-06:00,2025-01-10 21:30:00,23.5,24.1,20.6,1.4,1.8,20.2,71,0,0,0,0,0,1285.6,1285.6,1003.7,84,27,69,262,1,1003.7,28.8,20.8
2025-01-10T21:25:00-06:00,2025-01-10 21:25:00,23.5,24.1,20.8,0,0,20.2,330,0,0,0,0,0,1285.6,1285.6,1003.5,85,27,69,261,1,1003.5,28.8,20.8
2025-01-10T21:21:00-06:00,2025-01-10 21:21:00,23.6,24.2,20.9,0,1.8,20.2,262,0,0,0,0,0,1285.6,1285.6,1003.7,85,27,69,261,1,1003.7,28.8,20.8
2025-01-10T21:15:00-06:00,2025-01-10 21:15:00,23.7,24.3,20.8,0,0,20.2,261,0,0,0,0,0,1285.6,1285.6,1003.6,84,27.1,69,261,1,1003.6,28.9,20.9
2025-01-10T21:10:00-06:00,2025-01-10 21:10:00,23.9,24.5,21,0,0,20.2,261,0,0,0,0,0,1285.6,1285.6,1003.5,84,27.2,69,262,1,1003.5,29.1,21
2025-01-10T21:05:00-06:00,2025-01-10 21:05:00,24,24.6,20.9,0,0,20.2,262,0,0,0,0,0,1285.6,1285.6,1003.5,83,27.1,69,262,1,1003.5,28.9,20.9
2025-01-10T21:00:00-06:00,2025-01-10 21:00:00,24.1,24.7,21,1.1,1.8,20.2,262,0,0,0,0,0,1285.6,1285.6,1003.5,83,27.1,69,231,1,1003.5,28.9,20.9
2025-01-10T20:55:00-06:00,2025-01-10 20:55:00,24.3,25,21.2,0,0,20.2,231,0,0,0,0,0,1285.6,1285.6,1003.7,83,27.1,69,231,1,1003.7,28.9,20.9
2025-01-10T20:50:00-06:00,2025-01-10 20:50:00,24.4,25,21.1,0,0,20.2,231,0,0,0,0,0,1285.6,1285.6,1003.6,82,27.1,69,231,1,1003.6,28.9,20.9
2025-01-10T20:45:00-06:00,2025-01-10 20:45:00,24.6,25.2,21.1,0,1.8,20.2,231,0,0,0,0,0,1285.6,1285.6,1003.5,81,27.2,68,271,1,1003.5,29,20.8
2025-01-10T20:40:00-06:00,2025-01-10 20:40:00,25.4,26.1,21.7,0.4,1.8,20.2,226,0,0,0,0,0,1285.6,1285.6,1003.4,80,27.3,68,271,1,1003.4,29.2,20.9
2025-01-10T20:35:00-06:00,2025-01-10 20:35:00,25.6,26.2,20.8,1.4,1.8,20.2,283,0,0,0,0,0,1285.6,1285.6,1003.4,75,27.2,69,6,1,1003.4,29.1,21
2025-01-10T20:30:00-06:00,2025-01-10 20:30:00,25.9,26.5,20.7,0,0,20.2,46,0,0,0,0,0,1285.6,1285.6,1003.3,73,27.2,69,6,1,1003.3,29.1,21
2025-01-10T20:25:00-06:00,2025-01-10 20:25:00,26.1,26.7,20.9,2.9,3.6,20.2,118,0,0,0,0,0,1285.6,1285.6,1003.2,73,27.2,68,345,1,1003.2,29,20.8
2025-01-10T20:20:00-06:00,2025-01-10 20:20:00,26.3,26.9,20.8,1.1,3.6,20.2,1,0,0,0,0,0,1285.6,1285.6,1003.3,72,27.2,68,345,1,1003.3,29,20.8
2025-01-10T20:15:00-06:00,2025-01-10 20:15:00,26.3,26.9,20.8,0.7,3.6,20.2,336,0,0,0,0,0,1285.6,1285.6,1003.1,72,27.2,68,345,1,1003.1,29,20.8
2025-01-10T20:10:00-06:00,2025-01-10 20:10:00,26.3,26.9,20.8,2.9,5.4,20.2,318,0,0,0,0,0,1285.6,1285.6,1003.2,72,27.3,68,344,1,1003.2,29.2,20.9
2025-01-10T20:05:00-06:00,2025-01-10 20:05:00,26.2,26.8,21,1.4,5.4,20.2,342,0,0,0,0,0,1285.6,1285.6,1003.2,73,27.3,68,344,1,1003.2,29.2,20.9
2025-01-10T20:00:00-06:00,2025-01-10 20:00:00,26,26.6,21,2.9,3.6,20.2,311,0,0,0,0,0,1285.6,1285.6,1003,74,27.2,68,306,1,1003,29,20.8
2025-01-10T19:55:00-06:00,2025-01-10 19:55:00,25.9,26.5,21.1,5,9.4,20.2,315,0,0,0,0,0,1285.6,1285.6,1002.9,75,27.2,68,350,1,1002.9,29,20.8
2025-01-10T19:50:00-06:00,2025-01-10 19:50:00,26,26.6,21.2,2.9,7.2,20.2,306,0,0,0,0,0,1285.6,1285.6,1002.7,75,27.3,68,350,1,1002.7,29.2,20.9
2025-01-10T19:45:00-06:00,2025-01-10 19:45:00,25.8,26.4,21,3.2,5.4,20.2,350,0,0,0,0,0,1285.6,1285.6,1002.9,75,27.3,68,345,1,1002.9,29.2,20.9
2025-01-10T19:40:00-06:00,2025-01-10 19:40:00,25.6,26.2,21,3.2,7.2,20.2,312,0,0,0,0,0,1285.6,1285.6,1002.9,76,27.3,68,345,1,1002.9,29.2,20.9
2025-01-10T19:35:00-06:00,2025-01-10 19:35:00,25.4,26,21.1,3.6,5.4,20.2,348,0,0,0,0,0,1285.6,1285.6,1002.5,77,27.4,68,335,1,1002.5,29.3,20.9
2025-01-10T19:30:00-06:00,2025-01-10 19:30:00,25,25.6,21.1,1.1,7.2,20.2,29,0,0,0,0,0,1285.6,1285.6,1002.7,79,27.3,68,335,1,1002.7,29.2,20.9
2025-01-10T19:25:00-06:00,2025-01-10 19:25:00,25.1,25.8,21.4,1.1,5.4,20.2,335,0,0,0,0,0,1285.6,1285.6,1002.5,80,27.3,68,356,1,1002.5,29.2,20.9
2025-01-10T19:20:00-06:00,2025-01-10 19:20:00,25.2,25.9,21.5,0,1.8,20.2,6,0,0,0,0,0,1285.6,1285.6,1002.4,80,27.3,68,356,1,1002.4,29.2,20.9
2025-01-10T19:15:00-06:00,2025-01-10 19:15:00,25.1,25.7,21.2,1.8,1.8,20.2,342,0,0,0,0,0,1285.6,1285.6,1002.2,79,27.3,68,356,1,1002.2,29.2,20.9
2025-01-10T19:10:00-06:00,2025-01-10 19:10:00,25.2,25.9,21.5,0.4,1.8,20.2,339,0,0,0,0,0,1285.6,1285.6,1002.3,80,27.3,68,315,1,1002.3,29.2,20.9
2025-01-10T19:05:00-06:00,2025-01-10 19:05:00,25.4,26.1,21.5,1.1,1.8,20.2,21,0,0,0,0,0,1285.6,1285.6,1002.2,79,27.4,68,315,1,1002.2,29.3,20.9
2025-01-10T19:00:00-06:00,2025-01-10 19:00:00,25.5,26.1,21.4,1.1,3.6,20.2,352,0,0,0,0,0,1285.6,1285.6,1002,78,27.4,68,98,1,1002,29.3,20.9
2025-01-10T18:55:00-06:00,2025-01-10 18:55:00,25.7,26.4,21.8,0,0,20.2,79,0,0,0,0,0,1285.6,1285.6,1002.2,79,27.4,68,88,1,1002.2,29.3,20.9
2025-01-10T18:50:00-06:00,2025-01-10 18:50:00,25.8,26.4,21.5,0,1.8,20.2,96,0,0,0,0,0,1285.6,1285.6,1002.2,77,27.4,68,88,1,1002.2,29.3,20.9
2025-01-10T18:45:00-06:00,2025-01-10 18:45:00,25.9,26.6,21.5,1.1,1.8,20.2,338,0,0,0,0,0,1285.6,1285.6,1002.1,77,27.4,68,69,1,1002.1,29.3,20.9
2025-01-10T18:40:00-06:00,2025-01-10 18:40:00,26,26.6,21.4,0.7,3.6,20.2,86,0,0,0,0,0,1285.6,1285.6,1001.9,76,27.4,68,69,1,1001.9,29.3,20.9
2025-01-10T18:35:00-06:00,2025-01-10 18:35:00,26.1,26.8,21.5,4,5.4,20.2,69,0,0,0,0,0,1285.6,1285.6,1001.8,76,27.4,68,31,1,1001.8,29.3,20.9
2025-01-10T18:30:00-06:00,2025-01-10 18:30:00,26.2,26.8,21.4,4.7,5.4,20.2,77,0,0,0,0,0,1285.6,1285.6,1001.8,75,27.4,68,31,1,1001.8,29.3,20.9
2025-01-10T18:25:00-06:00,2025-01-10 18:25:00,26.1,26.7,21.3,0,0,20.2,39,0,0,0,0,0,1285.6,1285.6,1001.7,75,27.4,68,4,1,1001.7,29.3,20.9
2025-01-10T18:20:00-06:00,2025-01-10 18:20:00,26,26.6,21.4,1.4,1.8,20.2,40,0,0,0,0,0,1285.6,1285.6,1001.6,76,27.4,68,4,1,1001.6,29.3,20.9
2025-01-10T18:15:00-06:00,2025-01-10 18:15:00,26.1,26.8,21.5,0,5.4,20.2,332,0,0,0,0,0,1285.6,1285.6,1001.6,76,27.5,68,4,1,1001.6,29.5,21.1
2025-01-10T18:10:00-06:00,2025-01-10 18:10:00,26.2,26.8,21.4,0.4,3.6,20.2,358,0,0,0,0,0,1285.6,1285.6,1001.2,75,27.4,68,84,1,1001.2,29.3,20.9
2025-01-10T18:05:00-06:00,2025-01-10 18:05:00,26.3,26.9,21.3,0,1.8,20.2,85,0,0,0,0,0,1285.6,1285.6,1001.3,74,27.4,68,84,1,1001.3,29.3,20.9
2025-01-10T18:00:00-06:00,2025-01-10 18:00:00,26.1,26.7,21.3,3.2,5.4,20.2,26,0,0,0,0,0,1285.6,1285.6,1001.6,75,27.4,68,92,1,1001.6,29.3,20.9
2025-01-10T17:55:00-06:00,2025-01-10 17:55:00,25.9,26.5,21.3,1.4,1.8,20.2,92,0,0,0,0,0,1285.6,1285.6,1001.3,76,27.4,68,95,1,1001.3,29.3,20.9
2025-01-10T17:50:00-06:00,2025-01-10 17:50:00,26.1,26.8,21.7,0,0,20.2,94,0,0,0,0,0,1285.6,1285.6,1001.4,77,27.4,68,95,1,1001.4,29.3,20.9
2025-01-10T17:45:00-06:00,2025-01-10 17:45:00,26.4,27,21.4,0,1.8,20.2,94,0,0,0,0,0,1285.6,1285.6,1001.1,74,27.4,68,259,1,1001.1,29.3,20.9
2025-01-10T17:40:00-06:00,2025-01-10 17:40:00,26.5,27.2,21.7,0.4,1.8,20.2,93,0,0,0,0,0,1285.6,1285.6,1001.2,75,27.3,68,259,1,1001.2,29.2,20.9
2025-01-10T17:35:00-06:00,2025-01-10 17:35:00,26.7,28.6,21.7,1.8,1.8,20.2,70,0,0,0,0,0,1285.6,1285.6,1001,74,27.3,69,258,1,1001,29.3,21.1
2025-01-10T17:30:00-06:00,2025-01-10 17:30:00,26.6,27.2,21.4,0.7,1.8,20.2,259,0,0,0,0,0,1285.6,1285.6,1001.1,73,27.2,69,258,1,1001.1,29.1,21
2025-01-10T17:25:00-06:00,2025-01-10 17:25:00,26.5,27.1,21.5,0,1.8,20.2,258,0,0,0,0,0,1285.6,1285.6,1001,74,27.2,69,275,1,1001,29.1,21
2025-01-10T17:20:00-06:00,2025-01-10 17:20:00,26.5,27.1,21.3,1.8,3.6,20.2,262,0,0,0,0,0,1285.6,1285.6,1000.8,73,27.2,69,275,1,1000.8,29.1,21
2025-01-10T17:15:00-06:00,2025-01-10 17:15:00,26.8,28.7,21.5,3.2,5.4,20.2,267,0,0,0,0,0,1285.6,1285.6,1000.9,73,27.2,69,275,1,1000.9,29.1,21
2025-01-10T17:10:00-06:00,2025-01-10 17:10:00,27.1,29.1,21.4,1.8,7.2,20.2,257,0,0,0,0,0,1285.6,1285.6,1000.9,71,27.2,69,320,1,1000.9,29.1,21
2025-01-10T17:05:00-06:00,2025-01-10 17:05:00,27.3,29.4,21.3,6.1,9.4,20.2,310,0,0,0,0,0,1285.6,1285.6,1000.9,70,27.2,69,320,1,1000.9,29.1,21
